state,time,accident,year,pop,rgastax,permale,unemp,txmsban,treated
22,34,60,2009,4492076,.0017763221,.48644212,7.0999999,1,1
22,35,50,2009,4492076,.0017750659,.48644212,7.0999999,1,1
22,36,47,2009,4492076,.0017781976,.48644212,7.0999999,1,1
22,37,45,2010,4544228,.0017721414,.49000001,7.0999999,1,1
22,38,49,2010,4544228,.0017716999,.49000001,7.0999999,1,1
22,39,54,2010,4544228,.0017644545,.49000001,7.1999998,1,1
22,40,61,2010,4544228,.0017613951,.49000001,7.1999998,1,1
22,41,77,2010,4544228,.0017600309,.49000001,7.3000002,1,1
22,42,42,2010,4544228,.0017617508,.49000001,7.5,1,1
22,43,51,2010,4544228,.0017613791,.49000001,7.5999999,1,1
22,44,42,2010,4544228,.0017589505,.49000001,7.6999998,1,1
22,45,44,2010,4544228,.0017579279,.49000001,7.6999998,1,1
22,46,64,2010,4544228,.0017557417,.49000001,7.6999998,1,1
22,47,40,2010,4544228,.0017550035,.49000001,7.6999998,1,1
22,48,64,2010,4544228,.0017519926,.49000001,7.6999998,1,1
23,1,12,2007,1317207,.0022330249,.48529428,4.5999999,0,0
23,2,11,2007,1317207,.0022211412,.48529428,4.5,0,0
23,3,10,2007,1317207,.0022010985,.48529428,4.5,0,0
23,4,9,2007,1317207,.0021868921,.48529428,4.5,0,0
23,5,13,2007,1317207,.0021736098,.48529428,4.5999999,0,0
23,6,18,2007,1317207,.0021694056,.48529428,4.6999998,0,0
23,7,19,2007,1317207,.0021699576,.48529428,4.8000002,0,0
23,8,18,2007,1317207,.0021739444,.48529428,4.8000002,0,0
23,9,15,2007,1317207,.0021679695,.48529428,4.9000001,0,0
23,10,16,2007,1317207,.0021633417,.48529428,4.9000001,0,0
23,11,19,2007,1317207,.0021505682,.48529428,4.8000002,0,0
23,12,10,2007,1317207,.002152012,.48529428,4.8000002,0,0
23,13,7,2008,1316456,.0022503317,.48566881,4.6999998,0,0
23,14,8,2008,1316456,.0022438155,.48566881,4.6999998,0,0
23,15,6,2008,1316456,.0022245327,.48566881,4.6999998,0,0
23,16,20,2008,1316456,.0022111225,.48566881,4.8000002,0,0
23,17,17,2008,1316456,.0021926584,.48566881,5,0,0
23,18,10,2008,1316456,.0021707835,.48566881,5.1999998,0,0
23,19,19,2008,1316456,.0021594441,.48566881,5.3000002,0,0
23,20,15,2008,1316456,.0021680985,.48566881,5.5,0,0
23,21,13,2008,1316456,.002171101,.48566881,5.6999998,0,0
23,22,10,2008,1316456,.0021932558,.48566881,6,0,0
23,23,11,2008,1316456,.0022360831,.48566881,6.4000001,0,0
23,24,8,2008,1316456,.0022594517,.48566881,6.9000001,0,0
23,25,9,2009,1318301,.0022875492,.48607579,7.4000001,0,0
23,26,5,2009,1318301,.0022762297,.48607579,7.8000002,0,0
23,27,7,2009,1318301,.0022707079,.48607579,8.1000004,0,0
23,28,11,2009,1318301,.0022650533,.48607579,8.3000002,0,0
23,29,12,2009,1318301,.0022585292,.48607579,8.3000002,0,0
23,30,17,2009,1318301,.0022392939,.48607579,8.3999996,0,0
23,31,24,2009,1318301,.0022428501,.48607579,8.3999996,0,0
23,32,15,2009,1318301,.002237831,.48607579,8.3000002,0,0
23,33,14,2009,1318301,.0022364322,.48607579,8.3000002,0,0
23,34,9,2009,1318301,.0022342803,.48607579,8.3000002,0,0
23,35,16,2009,1318301,.0022327001,.48607579,8.3000002,0,0
23,36,14,2009,1318301,.0022366391,.48607579,8.3999996,0,0
23,37,10,2010,1327567,.0022797859,.48899999,8.3999996,0,0
23,38,7,2010,1327567,.0022792181,.48899999,8.3999996,0,0
23,39,8,2010,1327567,.0022698971,.48899999,8.3000002,0,0
23,40,11,2010,1327567,.0022659614,.48899999,8.1999998,0,0
23,41,7,2010,1327567,.0022642063,.48899999,8,0,0
23,42,13,2010,1327567,.0022664189,.48899999,7.9000001,0,0
23,43,24,2010,1327567,.0022659407,.48899999,7.8000002,0,0
23,44,14,2010,1327567,.0022628165,.48899999,7.6999998,0,0
23,45,8,2010,1327567,.0022615008,.48899999,7.5999999,0,0
23,46,17,2010,1327567,.0022586884,.48899999,7.5999999,0,0
23,47,13,2010,1327567,.0022577387,.48899999,7.5,0,0
23,48,12,2010,1327567,.0022538656,.48899999,7.5,0,0
24,1,33,2007,5618344,.0020699946,.48452675,3.5999999,0,1
24,2,28,2007,5618344,.0020589782,.48452675,3.5,0,1
24,3,51,2007,5618344,.0020403988,.48452675,3.5,0,1
24,4,41,2007,5618344,.0020272296,.48452675,3.5,0,1
24,5,56,2007,5618344,.0020149171,.48452675,3.5,0,1
24,6,49,2007,5618344,.0020110197,.48452675,3.5999999,0,1
24,7,53,2007,5618344,.0020115315,.48452675,3.5999999,0,1
24,8,47,2007,5618344,.0020152272,.48452675,3.5999999,0,1
24,9,57,2007,5618344,.0020096886,.48452675,3.5999999,0,1
24,10,46,2007,5618344,.0020053987,.48452675,3.5999999,0,1
24,11,53,2007,5618344,.0019935579,.48452675,3.5999999,0,1
24,12,44,2007,5618344,.0019948962,.48452675,3.5999999,0,1
24,13,42,2008,5633597,.0019850293,.48480141,3.5999999,0,1
24,14,47,2008,5633597,.0019792814,.48480141,3.5999999,0,1
24,15,40,2008,5633597,.001962272,.48480141,3.7,0,1
24,16,40,2008,5633597,.0019504429,.48480141,3.8,0,1
24,17,39,2008,5633597,.0019341556,.48480141,4,0,1
24,18,52,2008,5633597,.0019148595,.48480141,4.3000002,0,1
24,19,41,2008,5633597,.0019048571,.48480141,4.5,0,1
24,20,54,2008,5633597,.001912491,.48480141,4.6999998,0,1
24,21,49,2008,5633597,.0019151396,.48480141,4.9000001,0,1
24,22,38,2008,5633597,.0019346826,.48480141,5.1999998,0,1
24,23,53,2008,5633597,.0019724609,.48480141,5.5,0,1
24,24,43,2008,5633597,.0019930743,.48480141,5.8000002,0,1
24,25,43,2009,5699478,.001984437,.48492265,6.1999998,0,1
24,26,33,2009,5699478,.0019746176,.48492265,6.5,0,1
24,27,36,2009,5699478,.0019698273,.48492265,6.8000002,0,1
24,28,56,2009,5699478,.0019649221,.48492265,7,0,1
24,29,51,2009,5699478,.0019592622,.48492265,7.0999999,0,1
24,30,48,2009,5699478,.0019425759,.48492265,7.3000002,0,1
24,31,47,2009,5699478,.0019456608,.48492265,7.3000002,0,1
24,32,50,2009,5699478,.0019413067,.48492265,7.4000001,0,1
24,33,39,2009,5699478,.0019400934,.48492265,7.4000001,0,1
24,34,44,2009,5699478,.0019382265,.48492265,7.5,1,1
24,35,42,2009,5699478,.0019368557,.48492265,7.5999999,1,1
24,36,26,2009,5699478,.0019402729,.48492265,7.5999999,1,1
24,37,25,2010,5785982,.0019336647,.484,7.6999998,1,1
24,38,21,2010,5785982,.0019331829,.484,7.5999999,1,1
24,39,26,2010,5785982,.0019252772,.484,7.5999999,1,1
24,40,49,2010,5785982,.001921939,.484,7.5,1,1
24,41,52,2010,5785982,.0019204504,.484,7.4000001,1,1
24,42,45,2010,5785982,.001922327,.484,7.4000001,1,1
24,43,45,2010,5785982,.0019219214,.484,7.4000001,1,1
24,44,36,2010,5785982,.0019192715,.484,7.4000001,1,1
24,45,42,2010,5785982,.0019181557,.484,7.4000001,1,1
24,46,45,2010,5785982,.0019157701,.484,7.4000001,1,1
24,47,35,2010,5785982,.0019149646,.484,7.4000001,1,1
24,48,40,2010,5785982,.0019116795,.484,7.4000001,1,1
25,1,43,2007,6449755,.0020699946,.48821309,4.5999999,0,1
25,2,30,2007,6449755,.0020589782,.48821309,4.5,0,1
25,3,34,2007,6449755,.0020403988,.48821309,4.5,0,1
25,4,35,2007,6449755,.0020272296,.48821309,4.5,0,1
25,5,38,2007,6449755,.0020149171,.48821309,4.4000001,0,1
25,6,30,2007,6449755,.0020110197,.48821309,4.4000001,0,1
25,7,38,2007,6449755,.0020115315,.48821309,4.4000001,0,1
25,8,33,2007,6449755,.0020152272,.48821309,4.4000001,0,1
25,9,23,2007,6449755,.0020096886,.48821309,4.4000001,0,1
25,10,47,2007,6449755,.0020053987,.48821309,4.4000001,0,1
25,11,33,2007,6449755,.0019935579,.48821309,4.4000001,0,1
25,12,24,2007,6449755,.0019948962,.48821309,4.4000001,0,1
25,13,22,2008,6497967,.0019850293,.4882158,4.4000001,0,1
25,14,25,2008,6497967,.0019792814,.4882158,4.5,0,1
25,15,18,2008,6497967,.001962272,.4882158,4.5999999,0,1
25,16,25,2008,6497967,.0019504429,.4882158,4.6999998,0,1
25,17,29,2008,6497967,.0019341556,.4882158,4.9000001,0,1
25,18,32,2008,6497967,.0019148595,.4882158,5.0999999,0,1
25,19,33,2008,6497967,.0019048571,.4882158,5.3000002,0,1
25,20,34,2008,6497967,.001912491,.4882158,5.5,0,1
25,21,35,2008,6497967,.0019151396,.4882158,5.6999998,0,1
25,22,33,2008,6497967,.0019346826,.4882158,6,0,1
25,23,25,2008,6497967,.0019724609,.4882158,6.3000002,0,1
25,24,27,2008,6497967,.0019930743,.4882158,6.6999998,0,1
25,25,18,2009,6593587,.001984437,.48818895,7.0999999,0,1
25,26,20,2009,6593587,.0019746176,.48818895,7.4000001,0,1
25,27,24,2009,6593587,.0019698273,.48818895,7.6999998,0,1
25,28,25,2009,6593587,.0019649221,.48818895,7.9000001,0,1
25,29,29,2009,6593587,.0019592622,.48818895,8.1000004,0,1
25,30,29,2009,6593587,.0019425759,.48818895,8.3000002,0,1
25,31,33,2009,6593587,.0019456608,.48818895,8.5,0,1
25,32,45,2009,6593587,.0019413067,.48818895,8.6000004,0,1
25,33,22,2009,6593587,.0019400934,.48818895,8.6999998,0,1
25,34,28,2009,6593587,.0019382265,.48818895,8.8000002,0,1
25,35,16,2009,6593587,.0019368557,.48818895,8.8000002,0,1
25,36,24,2009,6593587,.0019402729,.48818895,8.8000002,0,1
25,37,26,2010,6557254,.0019336647,.48300001,8.8000002,0,1
25,38,15,2010,6557254,.0019331829,.48300001,8.8000002,0,1
25,39,27,2010,6557254,.0019252772,.48300001,8.6999998,0,1
25,40,23,2010,6557254,.001921939,.48300001,8.6000004,0,1
25,41,24,2010,6557254,.0019204504,.48300001,8.5,0,1
25,42,20,2010,6557254,.001922327,.48300001,8.3999996,0,1
25,43,30,2010,6557254,.0019219214,.48300001,8.3999996,0,1
25,44,27,2010,6557254,.0019192715,.48300001,8.3999996,0,1
25,45,19,2010,6557254,.0019181557,.48300001,8.3000002,0,1
25,46,29,2010,6557254,.0019157701,.48300001,8.3000002,1,1
25,47,28,2010,6557254,.0019149646,.48300001,8.3000002,1,1
25,48,31,2010,6557254,.0019116795,.48300001,8.3000002,1,1
26,1,63,2007,10071822,.0018909079,.49195457,6.5999999,0,1
26,2,62,2007,10071822,.0018808447,.49195457,6.5,0,1
26,3,69,2007,10071822,.0018638727,.49195457,6.5,0,1
26,4,63,2007,10071822,.0018518429,.49195457,6.5,0,1
26,5,85,2007,10071822,.0018405955,.49195457,6.5,0,1
26,6,89,2007,10071822,.0018370354,.49195457,6.5999999,0,1
26,7,95,2007,10071822,.0018375029,.49195457,6.6999998,0,1
26,8,106,2007,10071822,.0018408787,.49195457,6.8000002,0,1
26,9,100,2007,10071822,.0018358195,.49195457,6.9000001,0,1
26,10,85,2007,10071822,.0018319007,.49195457,6.9000001,0,1
26,11,89,2007,10071822,.0018210842,.49195457,6.9000001,0,1
26,12,84,2007,10071822,.0018223067,.49195457,6.9000001,0,1
26,13,70,2008,10003422,.002577222,.49183694,6.8000002,0,1
26,14,55,2008,10003422,.0025697593,.49183694,6.8000002,0,1
26,15,59,2008,10003422,.0025476753,.49183694,6.8000002,0,1
26,16,62,2008,10003422,.0025323175,.49183694,7,0,1
26,17,81,2008,10003422,.0025111712,.49183694,7.3000002,0,1
26,18,78,2008,10003422,.0024861186,.49183694,7.5999999,0,1
26,19,99,2008,10003422,.002473132,.49183694,8,0,1
26,20,95,2008,10003422,.0024830434,.49183694,8.3999996,0,1
26,21,86,2008,10003422,.002486482,.49183694,8.6999998,0,1
26,22,83,2008,10003422,.0025118552,.49183694,9.1000004,0,1
26,23,87,2008,10003422,.002560904,.49183694,9.5,0,1
26,24,60,2008,10003422,.002587667,.49183694,10,0,1
26,25,65,2009,9969727,.0023349104,.49177414,10.5,0,1
26,26,44,2009,9969727,.0023233567,.49177414,10.9,0,1
26,27,54,2009,9969727,.0023177206,.49177414,11.4,0,1
26,28,45,2009,9969727,.0023119489,.49177414,11.7,0,1
26,29,63,2009,9969727,.0023052895,.49177414,12,0,1
26,30,82,2009,9969727,.0022856561,.49177414,12.2,0,1
26,31,81,2009,9969727,.0022892859,.49177414,12.4,0,1
26,32,77,2009,9969727,.0022841629,.49177414,12.7,0,1
26,33,89,2009,9969727,.0022827352,.49177414,12.9,0,1
26,34,87,2009,9969727,.0022805387,.49177414,13,0,1
26,35,58,2009,9969727,.0022789256,.49177414,13,0,1
26,36,62,2009,9969727,.0022829464,.49177414,12.9,0,1
26,37,55,2010,9877574,.0024643841,.491,12.7,0,1
26,38,53,2010,9877574,.0024637701,.491,12.4,0,1
26,39,57,2010,9877574,.0024536946,.491,12.1,0,1
26,40,60,2010,9877574,.0024494401,.491,11.9,0,1
26,41,77,2010,9877574,.0024475427,.491,11.7,0,1
26,42,74,2010,9877574,.0024499346,.491,11.6,0,1
26,43,90,2010,9877574,.0024494175,.491,11.5,1,1
26,44,95,2010,9877574,.0024460405,.491,11.4,1,1
26,45,79,2010,9877574,.0024446184,.491,11.3,1,1
26,46,85,2010,9877574,.0024415781,.491,11.2,1,1
26,47,76,2010,9877574,.0024405515,.491,11.1,1,1
26,48,72,2010,9877574,.0024363648,.491,11,1,1
27,1,37,2007,5197621,.0018970832,.4972854,4.5,0,1
27,2,29,2007,5197621,.0018869872,.4972854,4.5,0,1
27,3,25,2007,5197621,.0018699599,.4972854,4.5,0,1
27,4,28,2007,5197621,.0018578906,.4972854,4.5999999,0,1
27,5,42,2007,5197621,.0018466066,.4972854,4.5999999,0,1
27,6,51,2007,5197621,.0018430349,.4972854,4.5999999,0,1
27,7,43,2007,5197621,.0018435039,.4972854,4.6999998,0,1
27,8,48,2007,5197621,.0018468908,.4972854,4.6999998,0,1
27,9,41,2007,5197621,.001841815,.4972854,4.6999998,0,1
27,10,39,2007,5197621,.0018378834,.4972854,4.6999998,0,1
27,11,37,2007,5197621,.0018270315,.4972854,4.6999998,0,1
27,12,43,2007,5197621,.001828258,.4972854,4.6999998,0,1
27,13,24,2008,5220393,.0019139663,.49748221,4.6999998,0,1
27,14,27,2008,5220393,.0019084241,.49748221,4.6999998,0,1
27,15,26,2008,5220393,.0018920236,.49748221,4.8000002,0,1
27,16,32,2008,5220393,.001880618,.49748221,5,0,1
27,17,38,2008,5220393,.0018649139,.49748221,5.0999999,0,1
27,18,32,2008,5220393,.0018463086,.49748221,5.3000002,0,1
27,19,46,2008,5220393,.0018366642,.49748221,5.4000001,0,1
27,20,53,2008,5220393,.0018440248,.49748221,5.5,1,1
27,21,31,2008,5220393,.0018465786,.49748221,5.5999999,1,1
27,22,45,2008,5220393,.0018654219,.49748221,5.9000001,1,1
27,23,34,2008,5220393,.0019018478,.49748221,6.3000002,1,1
27,24,32,2008,5220393,.0019217231,.49748221,6.6999998,1,1
27,25,23,2009,5266214,.0020838957,.49761936,7.3000002,1,1
27,26,19,2009,5266214,.0020735841,.49761936,7.6999998,1,1
27,27,27,2009,5266214,.0020685538,.49761936,8.1000004,1,1
27,28,26,2009,5266214,.0020634027,.49761936,8.3999996,1,1
27,29,41,2009,5266214,.0020574592,.49761936,8.5,1,1
27,30,45,2009,5266214,.0020399364,.49761936,8.5,1,1
27,31,37,2009,5266214,.002043176,.49761936,8.3999996,1,1
27,32,31,2009,5266214,.0020386036,.49761936,8.3000002,1,1
27,33,37,2009,5266214,.0020373294,.49761936,8.1000004,1,1
27,34,28,2009,5266214,.0020353692,.49761936,8,1,1
27,35,31,2009,5266214,.0020339296,.49761936,7.9000001,1,1
27,36,26,2009,5266214,.002037518,.49761936,7.8000002,1,1
27,37,25,2010,5310584,.0021044179,.49599999,7.8000002,1,1
27,38,15,2010,5310584,.0021038936,.49599999,7.6999998,1,1
27,39,18,2010,5310584,.0020952898,.49599999,7.5999999,1,1
27,40,31,2010,5310584,.0020916567,.49599999,7.5,1,1
27,41,40,2010,5310584,.0020900366,.49599999,7.4000001,1,1
27,42,30,2010,5310584,.002092079,.49599999,7.3000002,1,1
27,43,44,2010,5310584,.0020916376,.49599999,7.1999998,1,1
27,44,37,2010,5310584,.0020887537,.49599999,7.0999999,1,1
27,45,35,2010,5310584,.0020875393,.49599999,7.0999999,1,1
27,46,39,2010,5310584,.0020849432,.49599999,7,1,1
27,47,29,2010,5310584,.0020840666,.49599999,7,1,1
27,48,21,2010,5310584,.0020804913,.49599999,6.9000001,1,1
28,1,45,2007,2918785,.0018180381,.48832825,6.5,0,0
28,2,63,2007,2918785,.0018083628,.48832825,6.5,0,0
28,3,66,2007,2918785,.0017920448,.48832825,6.4000001,0,0
28,4,66,2007,2918785,.0017804785,.48832825,6.1999998,0,0
28,5,78,2007,2918785,.0017696646,.48832825,6.1999998,0,0
28,6,88,2007,2918785,.0017662417,.48832825,6.0999999,0,0
28,7,62,2007,2918785,.0017666912,.48832825,6.0999999,0,0
28,8,69,2007,2918785,.001769937,.48832825,6.0999999,0,0
28,9,61,2007,2918785,.0017650726,.48832825,6.1999998,0,0
28,10,78,2007,2918785,.0017613049,.48832825,6.1999998,0,0
28,11,58,2007,2918785,.0017509052,.48832825,6.0999999,0,0
28,12,70,2007,2918785,.0017520806,.48832825,6.0999999,0,0
28,13,58,2008,2938618,.001762365,.48844433,6,0,0
28,14,67,2008,2938618,.0017572618,.48844433,6,0,0
28,15,62,2008,2938618,.0017421603,.48844433,6.0999999,0,0
28,16,66,2008,2938618,.0017316582,.48844433,6.3000002,0,0
28,17,52,2008,2938618,.0017171978,.48844433,6.5999999,0,0
28,18,47,2008,2938618,.0017000663,.48844433,6.8000002,0,0
28,19,55,2008,2938618,.0016911859,.48844433,7,0,0
28,20,52,2008,2938618,.0016979635,.48844433,7.0999999,0,0
28,21,58,2008,2938618,.0017003149,.48844433,7.1999998,0,0
28,22,63,2008,2938618,.0017176657,.48844433,7.3000002,0,0
28,23,64,2008,2938618,.0017512063,.48844433,7.5,0,0
28,24,67,2008,2938618,.0017695074,.48844433,7.8000002,0,0
28,25,43,2009,2951996,.0017618391,.48867857,8.1999998,0,0
28,26,47,2009,2951996,.001753121,.48867857,8.6000004,0,0
28,27,69,2009,2951996,.0017488683,.48867857,8.8999996,0,0
28,28,57,2009,2951996,.0017445132,.48867857,9.1999998,0,0
28,29,61,2009,2951996,.0017394882,.48867857,9.3999996,0,0
28,30,49,2009,2951996,.0017246736,.48867857,9.6000004,0,0
28,31,47,2009,2951996,.0017274126,.48867857,9.6999998,0,0
28,32,56,2009,2951996,.0017235469,.48867857,9.8999996,0,0
28,33,63,2009,2951996,.0017224695,.48867857,10.2,0,0
28,34,53,2009,2951996,.0017208122,.48867857,10.4,0,0
28,35,47,2009,2951996,.001719595,.48867857,10.7,0,0
28,36,39,2009,2951996,.0017226289,.48867857,10.9,0,0
28,37,45,2010,2970036,.0017167621,.48500001,11,0,0
28,38,41,2010,2970036,.0017163343,.48500001,11,0,0
28,39,38,2010,2970036,.0017093153,.48500001,10.8,0,0
28,40,58,2010,2970036,.0017063516,.48500001,10.6,0,0
28,41,55,2010,2970036,.00170503,.48500001,10.4,0,0
28,42,41,2010,2970036,.0017066961,.48500001,10.3,0,0
28,43,50,2010,2970036,.0017063359,.48500001,10.2,0,0
28,44,47,2010,2970036,.0017039834,.48500001,10.1,0,0
28,45,57,2010,2970036,.0017029927,.48500001,10.1,0,0
28,46,59,2010,2970036,.0017008748,.48500001,10.2,0,0
28,47,44,2010,2970036,.0017001596,.48500001,10.2,0,0
28,48,46,2010,2970036,.001697243,.48500001,10.2,0,0
29,1,62,2007,5878415,.0017488736,.48477182,4.6999998,0,1
29,2,56,2007,5878415,.0017395663,.48477182,4.6999998,0,1
29,3,87,2007,5878415,.0017238692,.48477182,4.6999998,0,1
29,4,63,2007,5878415,.001712743,.48477182,4.6999998,0,1
29,5,90,2007,5878415,.0017023404,.48477182,4.9000001,0,1
29,6,68,2007,5878415,.0016990477,.48477182,5,0,1
29,7,87,2007,5878415,.0016994801,.48477182,5.1999998,0,1
29,8,83,2007,5878415,.0017026025,.48477182,5.3000002,0,1
29,9,77,2007,5878415,.0016979232,.48477182,5.4000001,0,1
29,10,80,2007,5878415,.0016942987,.48477182,5.4000001,0,1
29,11,85,2007,5878415,.0016842947,.48477182,5.4000001,0,1
29,12,62,2007,5878415,.0016854254,.48477182,5.3000002,0,1
29,13,68,2008,5911605,.0017055145,.48473918,5.3000002,0,1
29,14,57,2008,5911605,.0017005759,.48473918,5.1999998,0,1
29,15,57,2008,5911605,.0016859616,.48473918,5.3000002,0,1
29,16,68,2008,5911605,.0016757983,.48473918,5.4000001,0,1
29,17,76,2008,5911605,.0016618044,.48473918,5.5999999,0,1
29,18,69,2008,5911605,.0016452254,.48473918,5.9000001,0,1
29,19,76,2008,5911605,.0016366314,.48473918,6.0999999,0,1
29,20,73,2008,5911605,.0016431904,.48473918,6.3000002,0,1
29,21,71,2008,5911605,.0016454661,.48473918,6.5,0,1
29,22,85,2008,5911605,.0016622571,.48473918,6.8000002,0,1
29,23,73,2008,5911605,.0016947158,.48473918,7.1999998,0,1
29,24,72,2008,5911605,.0017124267,.48473918,7.5999999,0,1
29,25,73,2009,5987580,.0016907972,.4847703,8,0,1
29,26,40,2009,5987580,.0016824306,.4847703,8.3999996,0,1
29,27,63,2009,5987580,.0016783492,.4847703,8.8000002,0,1
29,28,53,2009,5987580,.0016741699,.4847703,9,0,1
29,29,74,2009,5987580,.0016693475,.4847703,9.3000002,0,1
29,30,59,2009,5987580,.0016551302,.4847703,9.5,0,1
29,31,82,2009,5987580,.0016577587,.4847703,9.6000004,0,1
29,32,74,2009,5987580,.0016540489,.4847703,9.6999998,1,1
29,33,62,2009,5987580,.001653015,.4847703,9.6999998,1,1
29,34,59,2009,5987580,.0016514244,.4847703,9.6999998,1,1
29,35,70,2009,5987580,.0016502565,.4847703,9.6999998,1,1
29,36,77,2009,5987580,.001653168,.4847703,9.6999998,1,1
29,37,43,2010,5996231,.0016475377,.48899999,9.6999998,1,1
29,38,43,2010,5996231,.0016471272,.48899999,9.6000004,1,1
29,39,59,2010,5996231,.0016403913,.48899999,9.6000004,1,1
29,40,69,2010,5996231,.001637547,.48899999,9.5,1,1
29,41,61,2010,5996231,.0016362787,.48899999,9.5,1,1
29,42,57,2010,5996231,.0016378777,.48899999,9.5,1,1
29,43,79,2010,5996231,.001637532,.48899999,9.5,1,1
29,44,80,2010,5996231,.0016352743,.48899999,9.6000004,1,1
29,45,86,2010,5996231,.0016343235,.48899999,9.6000004,1,1
29,46,71,2010,5996231,.001632291,.48899999,9.6000004,1,1
29,47,62,2010,5996231,.0016316047,.48899999,9.6000004,1,1
29,48,66,2010,5996231,.0016288057,.48899999,9.6000004,1,1
30,1,14,2007,957861,.002279958,.50059915,3.0999999,0,0
30,2,21,2007,957861,.0022678245,.50059915,3.0999999,0,0
30,3,17,2007,957861,.0022473605,.50059915,3.0999999,0,0
30,4,16,2007,957861,.0022328554,.50059915,3.2,0,0
30,5,22,2007,957861,.002219294,.50059915,3.2,0,0
30,6,23,2007,957861,.0022150015,.50059915,3.3,0,0
30,7,34,2007,957861,.0022155652,.50059915,3.3,0,0
30,8,31,2007,957861,.0022196355,.50059915,3.4000001,0,0
30,9,17,2007,957861,.0022135354,.50059915,3.4000001,0,0
30,10,23,2007,957861,.0022088103,.50059915,3.5,0,0
30,11,16,2007,957861,.0021957683,.50059915,3.5999999,0,0
30,12,16,2007,957861,.0021972423,.50059915,3.5999999,0,0
30,13,9,2008,967440,.0021887436,.50063378,3.7,0,0
30,14,14,2008,967440,.0021824057,.50063378,3.8,0,0
30,15,13,2008,967440,.0021636507,.50063378,3.9000001,0,0
30,16,17,2008,967440,.0021506078,.50063378,4.0999999,0,0
30,17,15,2008,967440,.0021326488,.50063378,4.1999998,0,0
30,18,27,2008,967440,.0021113725,.50063378,4.4000001,0,0
30,19,23,2008,967440,.0021003438,.50063378,4.5999999,0,0
30,20,24,2008,967440,.0021087611,.50063378,4.8000002,0,0
30,21,17,2008,967440,.0021116815,.50063378,4.9000001,0,0
30,22,21,2008,967440,.00213323,.50063378,5.0999999,0,0
30,23,16,2008,967440,.0021748852,.50063378,5.3000002,0,0
30,24,12,2008,967440,.0021976142,.50063378,5.4000001,0,0
30,25,6,2009,974989,.0021880905,.50049895,5.5999999,0,0
30,26,12,2009,974989,.0021772634,.50049895,5.6999998,0,0
30,27,18,2009,974989,.0021719816,.50049895,5.8000002,0,0
30,28,18,2009,974989,.002166573,.50049895,5.9000001,0,0
30,29,15,2009,974989,.0021603322,.50049895,6.0999999,0,0
30,30,21,2009,974989,.0021419334,.50049895,6.1999998,0,0
30,31,28,2009,974989,.0021453348,.50049895,6.4000001,0,0
30,32,19,2009,974989,.0021405339,.50049895,6.5999999,0,0
30,33,21,2009,974989,.002139196,.50049895,6.6999998,0,0
30,34,13,2009,974989,.0021371376,.50049895,6.8000002,0,0
30,35,7,2009,974989,.0021356263,.50049895,6.9000001,0,0
30,36,20,2009,974989,.0021393939,.50049895,7,0,0
30,37,6,2010,990898,.0021321077,.50400001,7,0,0
30,38,6,2010,990898,.0021315764,.50400001,7.0999999,0,0
30,39,11,2010,990898,.0021228595,.50400001,7.0999999,0,0
30,40,12,2010,990898,.0021191787,.50400001,7.0999999,0,0
30,41,14,2010,990898,.0021175372,.50400001,7.1999998,0,0
30,42,14,2010,990898,.0021196064,.50400001,7.1999998,0,0
30,43,25,2010,990898,.0021191591,.50400001,7.3000002,0,0
30,44,13,2010,990898,.0021162373,.50400001,7.3000002,0,0
30,45,22,2010,990898,.002115007,.50400001,7.3000002,0,0
30,46,12,2010,990898,.0021123767,.50400001,7.4000001,0,0
30,47,14,2010,990898,.0021114885,.50400001,7.4000001,0,0
30,48,12,2010,990898,.0021078661,.50400001,7.4000001,0,0
31,1,17,2007,1774571,.0022923087,.48861527,2.8,0,1
31,2,15,2007,1774571,.0022801096,.48861527,2.8,0,1
31,3,18,2007,1774571,.0022595348,.48861527,2.7,0,1
31,4,19,2007,1774571,.0022449512,.48861527,2.8,0,1
31,5,20,2007,1774571,.0022313162,.48861527,2.9000001,0,1
31,6,24,2007,1774571,.0022270004,.48861527,3,0,1
31,7,18,2007,1774571,.0022275671,.48861527,3.0999999,0,1
31,8,20,2007,1774571,.0022316596,.48861527,3.0999999,0,1
31,9,20,2007,1774571,.0022255264,.48861527,3.0999999,0,1
31,10,20,2007,1774571,.0022207757,.48861527,3,0,1
31,11,19,2007,1774571,.0022076629,.48861527,2.9000001,0,1
31,12,20,2007,1774571,.0022091451,.48861527,2.9000001,0,1
31,13,15,2008,1783432,.0020039796,.48941544,2.8,0,1
31,14,20,2008,1783432,.0019981768,.48941544,2.8,0,1
31,15,20,2008,1783432,.0019810048,.48941544,2.9000001,0,1
31,16,8,2008,1783432,.001969063,.48941544,2.9000001,0,1
31,17,15,2008,1783432,.0019526201,.48941544,3,0,1
31,18,12,2008,1783432,.0019331399,.48941544,3.0999999,0,1
31,19,13,2008,1783432,.001923042,.48941544,3.2,0,1
31,20,17,2008,1783432,.0019307487,.48941544,3.3,0,1
31,21,16,2008,1783432,.0019334226,.48941544,3.4000001,0,1
31,22,18,2008,1783432,.001953152,.48941544,3.5,0,1
31,23,13,2008,1783432,.0019912911,.48941544,3.5999999,0,1
31,24,21,2008,1783432,.0020121012,.48941544,3.8,0,1
31,25,11,2009,1796619,.0021644097,.48931262,4.0999999,0,1
